id,city,country,state,zipcode
26169,Churachandpur,India,Manipur,795128
26170,Imphal,India,Manipur,795001
26171,Imphal,India,Manipur,795115
26172,Senapati,India,Manipur,795120
26173,Imphal,India,Manipur,795001
26174,Imphal,India,Manipur,795001
26175,Imphal,India,Manipur,795003
26176,Jiribam,India,Manipur,795116
26177,Senapati,India,Manipur,795121
26178,Thoubal,India,Manipur,795103
26179,Senapati,India,Manipur,795122
26180,Senapati,India,Manipur,795151
26181,Senapati,India,Manipur,795106
26182,Senapati,India,Manipur,795129
26183,Imphal,India,Manipur,795004
26184,Thoubal,India,Manipur,795130
26185,Churachandpur,India,Manipur,795124
26186,Imphal,India,Manipur,795146
26187,Imphal,India,Manipur,795002
26188,Senapati,India,Manipur,795150
26189,Senapati,India,Manipur,795105
26190,Bishenpur,India,Manipur,795132
26191,Mayang Imphal,India,Manipur,795132
26192,Moirang,India,Manipur,795133
26193,Chandel,India,Manipur,795133
26194,Moreh,India,Manipur,795131
26195,Bishenpur,India,Manipur,795134
26196,Nambol,India,Manipur,795134
26197,Tamenglong,India,Manipur,795147
26198,Chandel,India,Manipur,795135
26199,Ukhrul,India,Manipur,795010
26200,Imphal,India,Manipur,795136
26201,Imphal,India,Manipur,795137
26202,Sugnu,India,Manipur,795101
26203,Imphal,India,Manipur,795011
26204,Senapati,India,Manipur,795104
26205,Tamenglong,India,Manipur,795125
26206,Tamenglong,India,Manipur,795141
26207,Churachandpur,India,Manipur,795144
26208,Churachandpur,India,Manipur,795143
26209,Churachandpur,India,Manipur,795139
26210,Thoubal,India,Manipur,795138
26211,Imphal,India,Manipur,795140
26212,Imphal,India,Manipur,795145
26213,Ukhrul,India,Manipur,795142
26214,Thoubal,India,Manipur,795123
26215,Nongstoin,India,Meghalaya,794101
26216,Shillong,India,Meghalaya,793011
26217,Baghmara,India,Meghalaya,794102
26218,Jowai,India,Meghalaya,793106
26219,Shillong,India,Meghalaya,793003
26220,Shillong,India,Meghalaya,793002
26221,Shillong,India,Meghalaya,793103
26222,Tura,India,Meghalaya,794103
26223,Shillong,India,Meghalaya,793107
26224,Shillong,India,Meghalaya,793004
26225,Shillong,India,Meghalaya,793101
26226,Shillong,India,Meghalaya,793111
26227,Cherrapunjee,India,Meghalaya,793108
26228,Shillong,India,Meghalaya,793109
26229,Tura,India,Meghalaya,794005
26230,Tura,India,Meghalaya,794104
26231,Tura,India,Meghalaya,794105
26232,Shillong,India,Meghalaya,793025
26233,Shillong,India,Meghalaya,793007
26234,Shillong,India,Meghalaya,793002
26235,Jaiaw,India,Meghalaya,793002
26236,Jowai,India,Meghalaya,793150
26237,Shillong,India,Meghalaya,793004
26238,Shillong,India,Meghalaya,793010
26239,Shillong,India,Meghalaya,793003
26240,Tura,India,Meghalaya,794002
26241,MadanRitting,India,Meghalaya,793021
26242,Tura,India,Meghalaya,794106
26243,Williamnagar,India,Meghalaya,794112
26244,Williamnagar,India,Meghalaya,794112
26245,Shillong,India,Meghalaya,793012
26246,Shillong,India,Meghalaya,793121
26247,Shillong,India,Meghalaya,793113
26248,Shillong,India,Meghalaya,793001
26249,Shillong,India,Meghalaya,793120
26250,Shillong,India,Meghalaya,793003
26251,Williamnagar,India,Meghalaya,794107
26252,Williamnagar,India,Meghalaya,794107
26253,Shillong,India,Meghalaya,793105
26254,Shillong,India,Meghalaya,793009
26255,Nongpoh,India,Meghalaya,793102
26256,Nongstoin,India,Meghalaya,793119
26257,Nongthymmai,India,Meghalaya,793014
26258,Shillong,India,Meghalaya,793001
26259,Shillong,India,Meghalaya,793008
26260,Shillong,India,Meghalaya,793110
26261,Resubelpara,India,Meghalaya,794108
26262,Resubelpara,India,Meghalaya,794108
26263,Shillong,India,Meghalaya,793013
26264,Williamnagar,India,Meghalaya,794110
26265,Williamnagar,India,Meghalaya,794110
26266,Shillong,India,Meghalaya,793112
26267,Shillong,India,Meghalaya,793001
26268,Williamnagar,India,Meghalaya,794111
26269,Williamnagar,India,Meghalaya,794111
26270,Shillong,India,Meghalaya,793104
26271,Tura,India,Meghalaya,794109
26272,Tura,India,Meghalaya,794001
26273,Shillong,India,Meghalaya,793006
26274,Shillong,India,Meghalaya,793122
26275,Shillong,India,Meghalaya,793005
26276,Aizwal,India,Mizoram,796190
26277,Aizwal,India,Mizoram,796001
26278,Lungleh,India,Mizoram,796710
26279,Aizwal,India,Mizoram,796321
26280,Aizwal,India,Mizoram,796007
26281,Lawngtlai,India,Mizoram,796770
26282,Darlawn,India,Mizoram,796111
26283,Lungleh,India,Mizoram,796751
26284,Lungleh,India,Mizoram,796629
26285,Aizwal,India,Mizoram,796025
26286,Hnahthial,India,Mizoram,796571
26287,Aizwal,India,Mizoram,796070
26288,Khawzawl,India,Mizoram,796310
26289,Aizwal,India,Mizoram,796081
26290,Aizwal,India,Mizoram,796005
26291,Aizwal,India,Mizoram,796471
26292,Saiha,India,Mizoram,796370
26293,Sherchip,India,Mizoram,796370
26294,Lunglei,India,Mizoram,796701
26295,Lungsen,India,Mizoram,796730
26296,Aizwal,India,Mizoram,796441
26297,Champhai,India,Mizoram,796290
26298,Aizwal,India,Mizoram,796012
26299,Lungleh,India,Mizoram,796901
26300,Sairang,India,Mizoram,796410
26301,Saitual,India,Mizoram,796261
26302,Serchhip,India,Mizoram,796181
26303,Sherchip,India,Mizoram,796181
26304,Aizwal,India,Mizoram,796230
26305,Kolasib,India,Mizoram,796031
26306,Aizwal,India,Mizoram,796161
26307,Sherchip,India,Mizoram,796161
26308,Aizwal,India,Mizoram,796015
26309,Vairengte,India,Mizoram,796101
26310,Aizwal,India,Mizoram,796009
26311,Aizwal,India,Mizoram,796017
26312,Lungleh,India,Mizoram,796691
26313,Zunehboto,India,Nagaland,798626
26314,Zunehboto,India,Nagaland,798619
26315,Zunehboto,India,Nagaland,798627
26316,Kohima,India,Nagaland,797101
26317,Mokokchung,India,Nagaland,798613
26318,Phek,India,Nagaland,797104
26319,Kohima,India,Nagaland,797105
26320,Phek,India,Nagaland,797102
26321,Mokokchung,India,Nagaland,798614
26322,Chukitong,India,Nagaland,798631
26323,Chumukhedima,India,Nagaland,797103
26324,Dimapur,India,Nagaland,797112
26325,Dimapur,India,Nagaland,797112
26326,Dimapur,India,Nagaland,797112
26327,Kohima,India,Nagaland,797106
26328,Mokokchung,India,Nagaland,798615
26329,Tuengsang,India,Nagaland,798611
26330,Mokokchung,India,Nagaland,798630
26331,Kohima,India,Nagaland,797001
26332,Kohima,India,Nagaland,797001
26333,Tuengsang,India,Nagaland,798616
26334,Mokokchung,India,Nagaland,798628
26335,Mokokchung,India,Nagaland,798601
26336,Mon,India,Nagaland,798621
26337,Mokokchung,India,Nagaland,798622
26338,Mokokchung,India,Nagaland,798617
26339,Mokokchung,India,Nagaland,798623
26340,Phek,India,Nagaland,797107
26341,Phek,India,Nagaland,797108
26342,Kohima,India,Nagaland,797122
26343,Kohima,India,Nagaland,797121
26344,Kohima,India,Nagaland,797123
26345,Kohima,India,Nagaland,797124
26346,Mokokchung,India,Nagaland,798632
26347,Zunehboto,India,Nagaland,798629
26348,Kohima,India,Nagaland,797109
26349,Tuengsang,India,Nagaland,798612
26350,Mokokchung,India,Nagaland,798618
26351,Kohima,India,Nagaland,797127
26352,Wokha,India,Nagaland,797111
26353,Kohima,India,Nagaland,797125
26354,Kohima,India,Nagaland,797110
26355,Kohima,India,Nagaland,797126
26356,Zunehboto,India,Nagaland,798620
26357,Puri,India,Orissa,751001
26358,Puri,India,Orissa,751004
26359,Baleshwar,India,Orissa,756134
26360,Cuttack,India,Orissa,754011
26361,Baleshwar,India,Orissa,756140
26362,Bolangir,India,Orissa,767022
26363,Sambalpur,India,Orissa,768047
26364,Cuttack,India,Orissa,754070
26365,Cuttack,India,Orissa,755036
26366,Sambalpur,India,Orissa,768219
26367,Sambalpur,India,Orissa,768004
26368,Baleshwar,India,Orissa,756122
26369,Cuttack,India,Orissa,754107
26370,Cuttack,India,Orissa,754217
26371,Sambalpur,India,Orissa,768016
26372,Baripara,India,Orissa,757055
26373,Baleshwar,India,Orissa,756030
26374,Sambalpur,India,Orissa,768031
26375,Koraput,India,Orissa,765021
26376,Naupada,India,Orissa,764055
26377,Baripara,India,Orissa,757001
26378,Kalahandi,India,Orissa,766028
26379,Cuttack,India,Orissa,754238
26380,Kalahandi,India,Orissa,766109
26381,Jagatsinghapur,India,Orissa,754102
26382,Dhenkanal,India,Orissa,759026
26383,Anandapur,India,Orissa,758021
26384,Baleshwar,India,Orissa,756046
26385,Koraput,India,Orissa,764069
26386,Cuttack,India,Orissa,754233
26387,Cuttack,India,Orissa,755035
26388,Bargarh,India,Orissa,759122
26389,Dhenkanal,India,Orissa,759122
26390,Cuttack,India,Orissa,754232
26391,Cuttack,India,Orissa,755001
26392,Baripara,India,Orissa,757043
26393,Cuttack,India,Orissa,754154
26394,Baleshwar,India,Orissa,756138
26395,Cuttack,India,Orissa,755027
26396,Baleshwar,India,Orissa,756116
26397,Baleshwar,India,Orissa,756139
26398,Cuttack,India,Orissa,753012
26399,Puri,India,Orissa,751009
26400,Chatrapur,India,Orissa,761110
26401,Chatrapur,India,Orissa,761111
26402,Chatrapur,India,Orissa,761110
26403,Puri,India,Orissa,752109
26404,Chatrapur,India,Orissa,761151
26405,Baleshwar,India,Orissa,756137
26406,Cuttack,India,Orissa,754209
26407,Chatrapur,India,Orissa,761044
26408,Cuttack,India,Orissa,754029
26409,Cuttack,India,Orissa,754029
26410,Cuttack,India,Orissa,754029
26411,Athmallik,India,Orissa,759125
26412,Sambalpur,India,Orissa,768027
26413,Cuttack,India,Orissa,754219
26414,Baleshwar,India,Orissa,756051
26415,Cuttack,India,Orissa,754230
26416,Kendrapara,India,Orissa,754237
26417,Baleshwar,India,Orissa,756001
26418,Puri,India,Orissa,751014
26419,Chatrapur,India,Orissa,761119
26420,Anugul,India,Orissa,761118
26421,Chatrapur,India,Orissa,760001
26422,Dhenkanal,India,Orissa,759036
26423,Chatrapur,India,Orissa,761041
26424,Chatrapur,India,Orissa,761125
26425,Baripara,India,Orissa,757047
26426,Cuttack,India,Orissa,754281
26427,Dhenkanal,India,Orissa,759039
26428,Baripara,India,Orissa,757078
26429,Sambalpur,India,Orissa,768220
26430,Dhenkanal,India,Orissa,759141
26431,Puri,India,Orissa,752061
26432,Baudh,India,Orissa,762030
26433,Baripara,India,Orissa,757001
26434,Puri,India,Orissa,752082
26435,Kalahandi,India,Orissa,766001
26436,Chatrapur,India,Orissa,760032
26437,Baripara,India,Orissa,757046
26438,Baripara,India,Orissa,757054
26439,Baripara,India,Orissa,757104
26440,Baleshwar,India,Orissa,756042
26441,Cuttack,India,Orissa,754017
26442,Baudh,India,Orissa,760004
26443,Cuttack,India,Orissa,755021
26444,Cuttack,India,Orissa,754010
26445,Baripara,India,Orissa,757028
26446,Dhenkanal,India,Orissa,759001
26447,Puri,India,Orissa,752060
26448,Debagarh,India,Orissa,759116
26449,Anugul,India,Orissa,752105
26450,Balangir,India,Orissa,767001
26451,Balangir,India,Orissa,767001
26452,Balangir,India,Orissa,767001
26453,Baleshwar,India,Orissa,756057
26454,Anugul,India,Orissa,759034
26455,Baleshwar,India,Orissa,756001
26456,Baleshwar,India,Orissa,756001
26457,Baleshwar,India,Orissa,756001
26458,Kordha,India,Orissa,752101
26459,Baleshwar,India,Orissa,756026
26460,Baleshwar,India,Orissa,756026
26461,Cuttack,India,Orissa,754205
26462,Cuttack,India,Orissa,754235
26463,Baleshwar,India,Orissa,756166
26464,Puri,India,Orissa,752002
26465,Cuttack,India,Orissa,754108
26466,Balimela,India,Orissa,764051
26467,Dhenkanal,India,Orissa,759020
26468,Puri,India,Orissa,752102
26469,Kendujhar,India,Orissa,758033
26470,Kordha,India,Orissa,754241
26471,Puri,India,Orissa,752001
26472,Sundargarh,India,Orissa,770015
26473,Kandhamal,India,Orissa,762103
26474,Chatrapur,India,Orissa,761054
26475,Chatrapur,India,Orissa,761117
26476,Balugaon,India,Orissa,752030
26477,Balugaon,India,Orissa,752095
26478,Balugaon,India,Orissa,752030
26479,Puri,India,Orissa,752121
26480,Cuttack,India,Orissa,755038
26481,Sambalpur,India,Orissa,768221
26482,Sambalpur,India,Orissa,768221
26483,Kandhamal,India,Orissa,762021
26484,Anugul,India,Orissa,759133
26485,Kendujhar,India,Orissa,758038
26486,Dhenkanal,India,Orissa,759128
26487,Chatrapur,India,Orissa,761104
26488,Koraput,India,Orissa,764054
26489,Koraput,India,Orissa,764056
26490,Cuttack,India,Orissa,764027
26491,Bolangir,India,Orissa,767040
26492,Baripara,India,Orissa,757032
26493,Puri,India,Orissa,752118
26494,Puri,India,Orissa,752089
26495,Cuttack,India,Orissa,754247
26496,Banki,India,Orissa,754008
26497,Sundargarh,India,Orissa,770046
26498,Cuttack,India,Orissa,754008
26499,Puri,India,Orissa,752103
26500,Puri,India,Orissa,752031
26501,Kendujhar,India,Orissa,758072
26502,Baleshwar,India,Orissa,756114
26503,Anugul,India,Orissa,759129
26504,Puri,India,Orissa,751009
26505,Cuttack,India,Orissa,753005
26506,Cuttack,India,Orissa,754081
26507,Chatrapur,India,Orissa,761137
26508,Sambalpur,India,Orissa,768028
26509,Sambalpur,India,Orissa,768028
26510,Sambalpur,India,Orissa,768046
26511,Sambalpur,India,Orissa,768028
26512,Sambalpur,India,Orissa,768028
26513,Sambalpur,India,Orissa,768150
26514,Cuttack,India,Orissa,754031
26515,Puri,India,Orissa,751003
26516,Cuttack,India,Orissa,754005
26517,Nayagarh,India,Orissa,756003
26518,Sambalpur,India,Orissa,768001
26519,Barbil,India,Orissa,758035
26520,Barbil,India,Orissa,758035
26521,Sambalpur,India,Orissa,768038
26522,Chatrapur,India,Orissa,761120
26523,Kalahandi,India,Orissa,766117
26524,Sundargarh,India,Orissa,770016
26525,Sambalpur,India,Orissa,768028
26526,Baleshwar,India,Orissa,756115
26527,Cuttack,India,Orissa,755003
26528,Koraput,India,Orissa,764056
26529,Baleshwar,India,Orissa,756112
26530,Baripara,India,Orissa,757001
26531,Baripara,India,Orissa,757002
26532,Baripara,India,Orissa,757001
26533,Baripara,India,Orissa,757001
26534,Baripara,India,Orissa,757001
26535,Baripara,India,Orissa,757001
26536,Baripara,India,Orissa,757001
26537,Kandhamal,India,Orissa,762110
26538,Debagarh,India,Orissa,768110
26539,Baleshwar,India,Orissa,756113
26540,Sambalpur,India,Orissa,768029
26541,Sambalpur,India,Orissa,768029
26542,Cuttack,India,Orissa,754245
26543,Baripara,India,Orissa,757026
26544,Sundargarh,India,Orissa,770041
26545,Cuttack,India,Orissa,754251
26546,Cuttack,India,Orissa,755025
26547,Baleshwar,India,Orissa,756144
26548,Baripara,India,Orissa,757074
26549,Baleshwar,India,Orissa,756029
26550,Baleshwar,India,Orissa,756029
26551,Phulbani,India,Orissa,762025
26552,Basudebpur,India,Orissa,752013
26553,Baleshwar,India,Orissa,756125
26554,Baleshwar,India,Orissa,756125
26555,Koraput,India,Orissa,764060
26556,Kendrapara,India,Orissa,754218
26557,Dhenkanal,India,Orissa,759031
26558,Baudh,India,Orissa,762015
26559,Cuttack,India,Orissa,754253
26560,Puri,India,Orissa,752062
26561,Chatrapur,India,Orissa,761031
26562,Kalahandi,India,Orissa,766115
26563,Naupada,India,Orissa,767047
26564,Baripara,India,Orissa,757002
26565,Chatrapur,India,Orissa,761119
26566,Belpahar,India,Orissa,768218
26567,Belpahar,India,Orissa,768217
26568,Bolangir,India,Orissa,767026
26569,Cuttack,India,Orissa,754112
26570,Puri,India,Orissa,752016
26571,Chatrapur,India,Orissa,760001
26572,Chatrapur,India,Orissa,760007
26573,Chatrapur,India,Orissa,760010
26574,Chatrapur,India,Orissa,760002
26575,Chatrapur,India,Orissa,760008
26576,Baleshwar,India,Orissa,760001
26577,Baleshwar,India,Orissa,756168
26578,Baripara,India,Orissa,757025
26579,Baleshwar,India,Orissa,756101
26580,Kendujhar,India,Orissa,758051
26581,Cuttack,India,Orissa,754234
26582,Kendujhar,India,Orissa,758080
26583,Bolangir,India,Orissa,767048
26584,Koraput,India,Orissa,764057
26585,Puri,India,Orissa,752117
26586,Baleshwar,India,Orissa,756120
26587,Chatrapur,India,Orissa,761126
26588,Chatrapur,India,Orissa,761126
26589,Chatrapur,India,Orissa,761126
26590,Baripara,India,Orissa,757002
26591,Chatrapur,India,Orissa,761127
26592,Kordha,India,Orissa,759015
26593,Kordha,India,Orissa,752063
26594,Chatrapur,India,Orissa,760001
26595,Sundargarh,India,Orissa,770025
26596,Puri,India,Orissa,752115
26597,Cuttack,India,Orissa,754080
26598,Bolangir,India,Orissa,767042
26599,Chatrapur,India,Orissa,761003
26600,Sambalpur,India,Orissa,768030
26601,Baleshwar,India,Orissa,756055
26602,Bhawanipatna,India,Orissa,766001
26603,Bhawanipatna,India,Orissa,766001
26604,Kalahandi,India,Orissa,766117
26605,Bhawanipatna,India,Orissa,766001
26606,Bhawanipatna,India,Orissa,766001
26607,Sundargarh,India,Orissa,770026
26608,Sambalpur,India,Orissa,768104
26609,Chatrapur,India,Orissa,761127
26610,Chatrapur,India,Orissa,761116
26611,Baripara,India,Orissa,757083
26612,Baleshwar,India,Orissa,756038
26613,Puri,India,Orissa,751007
26614,Sambalpur,India,Orissa,768223
26615,Bhuban,India,Orissa,759017
26616,Bhubaneswar,India,Orissa,751001
26617,Bhubaneswar,India,Orissa,751009
26618,Bhubaneswar,India,Orissa,751001
26619,Bhubaneswar,India,Orissa,751001
26620,Puri,India,Orissa,752106
26621,Cuttack,India,Orissa,754239
26622,Sambalpur,India,Orissa,768045
26623,Puri,India,Orissa,752036
26624,Cuttack,India,Orissa,753008
26625,Panikoii,India,Orissa,756161
26626,Panikoii,India,Orissa,764001
26627,Baripara,India,Orissa,757048
26628,Baripara,India,Orissa,757002
26629,Sambalpur,India,Orissa,768032
26630,Chatrapur,India,Orissa,760001
26631,Parlakhemundi,India,Orissa,764062
26632,Cuttack,India,Orissa,755004
26633,Bolangir,India,Orissa,767019
26634,Cuttack,India,Orissa,753002
26635,Puri,India,Orissa,752042
26636,Kandhamal,India,Orissa,762024
26637,Cuttack,India,Orissa,754111
26638,Bolangir,India,Orissa,767018
26639,Sundargarh,India,Orissa,770033
26640,Sambalpur,India,Orissa,768001
26641,Puri,India,Orissa,752116
26642,Baripara,India,Orissa,757033
26643,Sundargarh,India,Orissa,770036
26644,Sundargarh,India,Orissa,770036
26645,Koraput,India,Orissa,765019
26646,Chatrapur,India,Orissa,761055
26647,Kalahandi,India,Orissa,766020
26648,Chatrapur,India,Orissa,761109
26649,Naupada,India,Orissa,766111
26650,Cuttack,India,Orissa,754158
26651,Koraput,India,Orissa,764043
26652,Kordha,India,Orissa,752066
26653,Kendujhar,India,Orissa,758037
26654,Chatrapur,India,Orissa,761042
26655,Sundargarh,India,Orissa,770038
26656,Sundargarh,India,Orissa,770032
26657,Bolangir,India,Orissa,767036
26658,Cuttack,India,Orissa,754110
26659,Kandhamal,India,Orissa,762014
26660,Kandhamal,India,Orissa,762014
26661,Kandhamal,India,Orissa,762014
26662,Cuttack,India,Orissa,755005
26663,Puri,India,Orissa,752011
26664,Puri,India,Orissa,752113
26665,Baleshwar,India,Orissa,756165
26666,Cuttack,India,Orissa,754018
26667,Cuttack,India,Orissa,753001
26668,Sambalpur,India,Orissa,768216
26669,Baripara,India,Orissa,757087
26670,Dhenkanal,India,Orissa,759139
26671,Sambalpur,India,Orissa,768004
26672,Puri,India,Orissa,751006
26673,Buguda,India,Orissa,761118
26674,Burla,India,Orissa,768017
26675,Burla,India,Orissa,768018
26676,Chatrapur,India,Orissa,761134
26677,Chatrapur,India,Orissa,761018
26678,Panikoii,India,Orissa,754082
26679,Puri,India,Orissa,751001
26680,Puri,India,Orissa,751011
26681,Sundargarh,India,Orissa,770033
26682,Cuttack,India,Orissa,753001
26683,Cuttack,India,Orissa,753003
26684,Dhenkanal,India,Orissa,759104
26685,Baleshwar,India,Orissa,756054
26686,Baleshwar,India,Orissa,756053
26687,Kandhamal,India,Orissa,762028
26688,Kendujhar,India,Orissa,758053
26689,Champua,India,Orissa,758041
26690,Koraput,India,Orissa,764077
26691,Cuttack,India,Orissa,754015
26692,Bolangir,India,Orissa,767065
26693,Baripara,India,Orissa,757071
26694,Baleshwar,India,Orissa,756133
26695,Baleshwar,India,Orissa,756133
26696,Cuttack,India,Orissa,755044
26697,Baleshwar,India,Orissa,756025
26698,Baleshwar,India,Orissa,756025
26699,Cuttack,India,Orissa,753002
26700,Cuttack,India,Orissa,754208
26701,Jagatsinghapur,India,Orissa,752024
26702,Koraput,India,Orissa,764083
26703,Rayagada,India,Orissa,761017
26704,Baripara,India,Orissa,757014
26705,Baleshwar,India,Orissa,756101
26706,Kalahandi,India,Orissa,766017
26707,Cuttack,India,Orissa,754028
26708,Cuttack,India,Orissa,754292
26709,Cuttack,India,Orissa,754280
26710,Sambalpur,India,Orissa,768117
26711,Cuttack,India,Orissa,754027
26712,Cuttack,India,Orissa,754103
26713,Chatrapur,India,Orissa,761020
